rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tony Washington,USA,71.14,,1,Salinas,May 22
2,Lars Riedel,GER,71.06,,1,Zürich,Aug 14
3,Vladimir Dubrovshchik,BLR,67.90,,1,Staiki,Jul 13
4,Virgilijus Alekna,LTU,67.82,,1,Rhede,May 24
5,Michael Möllenbeck,GER,67.44,,1,Jena,May 25
6,Nick Sweeney,IRL,67.40,,2,Salinas,May 22
7,Jürgen Schult,GER,66.94,,2,Rhede,May 24
8,Vasiliy Kaptyukh,BLR,66.92,,3,Zürich,Aug 14
9,Adam Setliff,USA,66.86,,2,San Jose,Jun 1
10,Jim Seifert,USA,66.70,,1,Lawrenceville,Apr 20
11,Vitaliy Sidorov,UKR,65.60,,1,Kiev,Jun 08
12,Sergey Lyakhov,RUS,65.50,,1,Moscow,Jun 25
13,Randy Heisler,USA,65.18,,1,Knoxville,Apr 12
14,Li Shaojie,CHN,65.16,,1,Nanjing,May 07
15,Costel Grasu,ROU,65.08,,1,Bucharest,May 31
16,Attila Horváth,HUN,65.02,,1,Budapest,May 17
16,Vaclavas Kidykas,LTU,65.02,,4,Jena,May 25
18,Andy Bloom,USA,64.86,,3,Salinas,May 22
19,Aleksander Tammert,EST,64.80,,1,Antelope Valley,Apr 18
20,Adewale Olukoju,NGR,64.72,,4,San José,Jun 01
21,John Godina,USA,64.58,,2,Atlanta,Jun 17
22,Andriy Kokhanovskiy,UKR,64.44,,1,Abilene,May 09
23,Mike Buncic,USA,64.38,,1,Santa Cruz,May 18
24,Aleksandr Borichevskiy,RUS,64.32,,1,Sochi,May 25
25,Kevin Fitzpatrick,USA,64.26,,2,Houston,May 04
